url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude
https://investmoscow.ru/tenders/tender/19877228,19877228,33.9,2589000.0,76371.68,"258 900,00 руб.","129 450,00 руб.",,,"Южный административный округ, Даниловский, улица Мастеркова, дом 1, Подвал № 0,помещение 1П",77:00:0000000:73934,Автозаводская (4 мин),Подвал,15.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,25.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026797/1,,55.7100255,37.6588827
https://investmoscow.ru/tenders/tender/19750433,19750433,12.6,750000.0,59523.81,"150 000,00 руб.","37 500,00 руб.",,,"Северо-Западный административный округ, Северное Тушино, бульвар Яна Райниса, дом 2, корпус 1, Подвал № 0",77:08:0003007:13934,Сходненская (3 мин),Подвал,9.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,30.01.2025 10:00:00,03.03.2025 15:00:00,10.03.2025 10:00,13.03.2025 10:00,13.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz30012500006/1,,55.8527951,37.4301314
https://investmoscow.ru/tenders/tender/19931973,19931973,30.2,3322000.0,110000.0,"664 400,00 руб.","166 100,00 руб.",,,"Южный административный округ, Даниловский, Малая Тульская улица, дом 2/1, корпус 21, подвал № 0",77:05:0001012:7957,Тульская (9 мин),Подвал,,,Вход через подъезд,Открытый аукцион в электронной форме,2026,Завершено,18.12.2025 20:00:00,22.01.2026 15:00:00,29.01.2026 10:00,03.02.2026 10:00,03.02.2026 17:00,https://www.roseltorg.ru/procedure/178fz18122500009/1,,55.7100833,37.6164774
https://investmoscow.ru/tenders/tender/19784084,19784084,38.4,2860000.0,74479.17,"286 000,00 руб.","143 000,00 руб.","2860000,00",0.0%,"Северный административный округ, Хорошевский, 1-й Хорошёвский проезд, дом 2/17, Подвал № 0",77:09:0005013:9620,Беговая (6 мин),Подвал,6.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,08.04.2025 20:00:00,27.05.2025 15:00:00,03.06.2025 10:00,05.06.2025 10:00,05.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025163/1,,55.7777096,37.5496863
https://investmoscow.ru/tenders/tender/19784268,19784268,29.4,2987000.0,101598.64,"298 700,00 руб.","149 350,00 руб.","4331150,00",45.0%,"Юго-Западный административный округ, Академический, улица Кржижановского, дом 15, корпус 1, Цокольный этаж № 0",77:06:0004001:11512,Профсоюзная (0 мин),Цоколь,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,08.04.2025 20:00:00,28.05.2025 15:00:00,04.06.2025 10:00,06.06.2025 10:00,06.06.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000025161/1,,55.6801254,37.5716078
https://investmoscow.ru/tenders/tender/19769953,19769953,15.6,2658000.0,170384.62,"265 800,00 руб.","132 900,00 руб.","3322500,00",25.0%,"Юго-Западный административный округ, Академический, улица Кржижановского, дом 15, корпус 1, Этаж № 3",77:06:0004001:11545,Профсоюзная (1 мин),3,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,06.03.2025 20:00:00,14.04.2025 15:00:00,21.04.2025 10:00,23.04.2025 10:00,23.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024770/1,,55.6801254,37.5716078
https://investmoscow.ru/tenders/tender/19750786,19750786,2.3,218000.0,94782.61,"43 600,00 руб.","10 900,00 руб.",,,"Северный административный округ, Западное Дегунино, Ангарская улица, дом 1, помещение 4/1",77:09:0002017:8915,Ховрино (1 мин),1 этаж,12.0,,Отдельный,Открытый аукцион в электронной форме,2025,Завершено,31.01.2025 20:00:00,05.03.2025 15:00:00,12.03.2025 10:00,17.03.2025 10:00,17.03.2025 17:00,https://www.roseltorg.ru/procedure/178fz31012500013/1,,55.8748459,37.5162723
https://investmoscow.ru/tenders/tender/19741351,19741351,42.7,3187000.0,74637.0,"318 700,00 руб.","159 350,00 руб.",,,"Восточный административный округ, Измайлово, 9-я Парковая улица, дом 11А, Подвал № 0",77:03:0005014:11988,Первомайская (1 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2025,Завершено,23.01.2025 20:00:00,04.03.2025 15:00:00,11.03.2025 10:00,13.03.2025 10:00,13.03.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024259/1,,55.791769,37.7982995
https://investmoscow.ru/tenders/tender/19769930,19769930,42.1,2985000.0,70902.61,"298 500,00 руб.","149 250,00 руб.","3731250,00",25.0%,"Юго-Западный административный округ, Академический, Большая Черёмушкинская улица, дом 40, корпус 1, Подвал № 0",77:06:0004002:7434,Профсоюзная (1 мин),Подвал,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,06.03.2025 20:00:00,14.04.2025 15:00:00,21.04.2025 10:00,23.04.2025 10:00,23.04.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000024769/1,,55.6777503,37.5807349
https://investmoscow.ru/tenders/tender/19925035,19925035,11.1,1572000.0,141621.62,"157 200,00 руб.","78 600,00 руб.","2672400,00",70.0%,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1",77:04:0004028:10831,Братиславская (24 мин),1,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2026,Завершено,11.11.2025 20:00:00,15.01.2026 15:00:00,22.01.2026 10:00,27.01.2026 10:00,27.01.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000027626/1,,,
https://investmoscow.ru/tenders/tender/19924725,19924725,11.9,1702000.0,143025.21,"170 200,00 руб.","85 100,00 руб.","2382800,00",40.0%,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1",77:04:0004028:10829,Братиславская (24 мин),1 этаж,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,10.11.2025 20:00:00,11.12.2025 15:00:00,18.12.2025 10:00,23.12.2025 10:00,23.12.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000027615/1,,,
https://investmoscow.ru/tenders/tender/19880244,19880244,12.5,1824000.0,145920.0,"182 400,00 руб.","91 200,00 руб.","2462400,00",35.0%,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1, помещение 14/1",77:04:0004028:10833,Братиславская (24 мин),1 этаж,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,29.09.2025 20:00:00,30.10.2025 15:00:00,06.11.2025 10:00,11.11.2025 10:00,11.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026840/1,,55.6644999,37.7770093
https://investmoscow.ru/tenders/tender/19875352,19875352,11.1,1572000.0,141621.62,"157 200,00 руб.","78 600,00 руб.",,,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1",77:04:0004028:10831,Братиславская (24 мин),1,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,23.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026745/1,,,
https://investmoscow.ru/tenders/tender/19875231,19875231,9.3,1322000.0,142150.54,"132 200,00 руб.","66 100,00 руб.","1322000,00",0.0%,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1",77:04:0004028:10834,Братиславская (24 мин),1,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,23.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026744/1,,,
https://investmoscow.ru/tenders/tender/19875402,19875402,13.3,1916000.0,144060.15,"191 600,00 руб.","95 800,00 руб.","1916000,00",0.0%,"Юго-Восточный административный округ, Марьино, улица Верхние Поля, дом 42, корпус 2, Этаж № 1",77:04:0004028:10830,Братиславская (24 мин),1,1.0,,Вход через подъезд,Открытый аукцион в электронной форме,2025,Завершено,23.09.2025 20:00:00,29.10.2025 15:00:00,05.11.2025 10:00,07.11.2025 10:00,07.11.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000026746/1,,,
https://investmoscow.ru/tenders/tender/19723689,19723689,83.5,4939000.0,59149.7,"493 900,00 руб.","123 475,00 руб.","5803325,00",17.5%,"Юго-Восточный административный округ, Люблино, Совхозная улица, дом 3, строение 2, Техническое подполье № 0",77:04:0004010:10149,Братиславская (18 мин),Техническое подполье,2.0,,Вход через подъезд,Публичное предложение,2025,Завершено,15.11.2024 20:00:00,15.01.2025 15:00:00,22.01.2025 10:00,24.01.2025 10:00,24.01.2025 17:00,https://www.roseltorg.ru/procedure/21000005000000023712,,55.6700774,37.7438655
