url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/18508411,18508411,325.9,16477000.0,50558.45,"3 295 400,00 руб.","823 850,00 руб.",,,"Северный административный округ, Тимирязевский, город Москва, Дмитровское шоссе, дом 37, корпус 1, Подвал № 0",77:02:0025016:1696,Петровско-Разумовская (3 мин),Подвал,9.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382930,,55.831145,37.571767,missing,false
https://investmoscow.ru/tenders/tender/18508472,18508472,218.7,11732000.0,53644.26,"2 346 400,00 руб.","586 600,00 руб.",,,"Северо-Восточный административный округ, Бабушкинский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, улица Коминтерна, дом 20/2, Этаж № 1, Подвал № 0",77:02:0010008:4809,Бабушкинская (15 мин),"Подвал, 1",6.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382928,,55.865047,37.68133,missing,false
https://investmoscow.ru/tenders/tender/18508685,18508685,360.5,12483000.0,34626.91,"2 496 600,00 руб.","312 075,00 руб.","6865650,00",,"Юго-Западный административный округ, Ломоносовский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, Ленинский проспект, дом 89/2, не указано",77:05:0001009:7372,Новые Черёмушки (20 мин),,9.0,,,Публичное предложение,2022,Завершено,08.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382792,,55.678208,37.532092,page,false
https://investmoscow.ru/tenders/tender/18508889,18508889,24.9,1029000.0,41325.3,"205 800,00 руб.","51 450,00 руб.","1029000,00",0.0%,"Западный административный округ, Фили-Давыдково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кременчугская улица, дом 9, Подвал № 0",77:07:0009004:10885,Славянский бульвар (20 мин),Подвал,16.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,27.01.2022 15:00:00,03.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382946,,55.7203961,37.4632733,page,false
https://investmoscow.ru/tenders/tender/18508988,18508988,233.0,18328000.0,78660.94,"3 665 600,00 руб.","916 400,00 руб.",,,"Центральный административный округ, Таганский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, улица Воронцово Поле, дом 16, строение 5, Подвал № 0",77:01:0001019:3003,Чкаловская (6 мин),Подвал,4.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,27.01.2022 15:00:00,03.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382947,,55.7533556,37.6538289,missing,false
https://investmoscow.ru/tenders/tender/18509038,18509038,135.2,18812000.0,139142.01,"3 762 400,00 руб.","940 600,00 руб.",,,"Западный административный округ, Фили-Давыдково, Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кастанаевская улица, дом 63, корпус 2, Подвал № 0",77:07:0005006:4726,Кунцевская (7 мин),Подвал,13.0,,Отдельный,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,27.01.2022 15:00:00,03.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382948,,55.7317681,37.4538061,missing,false
https://investmoscow.ru/tenders/tender/18509095,18509095,63.1,7302000.0,115721.08,"1 460 400,00 руб.","365 100,00 руб.","7667100,00",5.0%,"Западный административный округ, Солнцево, Российская Федерация, город Москва, внутригородская территория муниципальный округ Солнцево, улица 50 лет Октября, дом 19, Этаж № 1",77:07:0015003:31470,Говорово (10 мин),1,9.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,14.12.2021 20:00:00,27.01.2022 15:00:00,03.02.2022 10:00,07.02.2022 10:00,07.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382949,,55.6542469,37.4134425,page,false
https://investmoscow.ru/tenders/tender/18509221,18509221,115.4,7093000.0,61464.47,"1 418 600,00 руб.","354 650,00 руб.",,,"Северный административный округ, Войковский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, 1-я Радиаторская улица, дом 7, Подвал № 0",77:09:0003017:7890,Войковская (3 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382832,,55.8187759,37.4939605,missing,false
https://investmoscow.ru/tenders/tender/18509258,18509258,326.0,34486000.0,105785.28,"6 897 200,00 руб.","1 724 300,00 руб.",,,"Юго-Восточный административный округ, Южнопортовый, Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, 5-я Кожуховская улица, дом 22, корпус 1, Подвал № 0, Этаж № 1",77:05:0002006:4965,Кожуховская (9 мин),"Подвал, 1",9.0,,Вход через подъезд,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382834,,55.704845,37.676661,missing,false
https://investmoscow.ru/tenders/tender/18509291,18509291,123.4,6979000.0,56555.92,"1 395 800,00 руб.","348 950,00 руб.","8723750,00",25.0%,"Южный административный округ, Донской, город Москва, улица Орджоникидзе, дом 9, корпус 1, Подвал № 0",77:05:0001011:4606,Ленинский проспект (11 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382835,,55.7099297,37.5984101,page,false
https://investmoscow.ru/tenders/tender/18509308,18509308,126.0,5967000.0,47357.14,"1 193 400,00 руб.","298 350,00 руб.",,,"Западный административный округ, Очаково-Матвеевское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Озёрная улица, дом 10, Подвал № 0",77:07:0014001:8481,Озёрная (14 мин),Подвал,5.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2022,Завершено,10.12.2021 20:00:00,26.01.2022 15:00:00,02.02.2022 10:00,04.02.2022 10:00,04.02.2022 17:00,https://178fz.roseltorg.ru/#com/procedure/view/procedure/382829,,55.6812904,37.4585192,missing,false
